DATE;DOMAINE;EXPEDITEUR;IP;SPF AUTH;SPF;DKIM;NB MAILS;EMETTEUR;DKIM AUTH
14/02/2022;domain.com;google.com;2a01:111:f400:fe5c::706;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;google.com;2a01:111:f400:7ead::205;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;google.com;2a01:111:f400:7e8d::201;softfail;fail;pass;7;Inconnu;softfail
14/02/2022;domain.com;google.com;2a01:111:f400:7e88::208;softfail;fail;pass;18;Inconnu;softfail
14/02/2022;domain.com;google.com;104.236.70.101;softfail;fail;fail;20;Inconnu;softfail
14/02/2022;domain.com;google.com;104.131.103.32;softfail;fail;fail;18;Inconnu;softfail
14/02/2022;domain.com;google.com;209.85.220.41;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;google.com;2a01:111:f400:fe5d::727;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;google.com;2a01:111:f400:7e14::208;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;google.com;2a01:111:f400:7e0e::208;softfail;fail;pass;7;Inconnu;softfail
14/02/2022;domain.com;google.com;2a01:111:f400:7e01::203;softfail;fail;pass;2;Inconnu;softfail
14/02/2022;domain.com;google.com;167.99.210.230;softfail;fail;fail;11;Inconnu;softfail
14/02/2022;domain.com;google.com;167.172.76.127;softfail;fail;fail;13;Inconnu;softfail
14/02/2022;domain.com;google.com;134.122.87.29;softfail;fail;fail;16;Inconnu;softfail
14/02/2022;domain.com;google.com;68.69.147.25;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;google.com;2a01:111:f400:7e1b::828;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;google.com;2a01:111:f400:7e0a::203;softfail;fail;pass;5;Inconnu;softfail
14/02/2022;domain.com;google.com;188.166.226.232;softfail;fail;fail;5;Inconnu;softfail
14/02/2022;domain.com;google.com;103.213.115.171;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;google.com;184.154.33.162;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;google.com;174.127.110.35;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;google.com;139.64.239.227;softfail;fail;fail;21;Inconnu;softfail
14/02/2022;domain.com;google.com;138.68.105.217;softfail;fail;fail;14;Inconnu;softfail
14/02/2022;domain.com;google.com;159.89.98.189;softfail;fail;fail;14;Inconnu;softfail
14/02/2022;domain.com;google.com;137.74.84.124;softfail;fail;pass;2;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa4.hc681-85.ap.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa3.hc320-71.ca.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa3.hc320-71.ca.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa4.hc989-17.eu.iphmx.com;10.10.10.11;pass;pass;pass;6;MyCompany;pass
14/02/2022;domain.com;esa4.hc989-17.eu.iphmx.com;10.10.10.12;pass;pass;pass;8;MyCompany;pass
14/02/2022;domain.com;esa4.hc989-17.eu.iphmx.com;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa4.hc989-17.eu.iphmx.com;10.10.10.14;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa.hc502-56.ca.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;ces.cisco.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;96.103.146.52;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;esa2.hc1050-59.eu.iphmx.com;10.10.10.11;pass;pass;pass;6;MyCompany;pass
14/02/2022;domain.com;esa2.hc1050-59.eu.iphmx.com;10.10.10.12;pass;pass;pass;5;MyCompany;pass
14/02/2022;domain.com;esa2.hc1050-59.eu.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc1050-59.eu.iphmx.com;10.10.10.14;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;130.113.64.127;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa1.hc4228-29.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;103.26.130.10;softfail;fail;fail;5;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.12.58;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.13.57;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.17.175;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.51.44;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.55.102;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.56.173;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.57.171;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.58.108;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.58.170;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.59.168;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.59.171;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.66.40;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.66.42;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.70.100;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.70.102;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.70.104;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.70.107;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.73.43;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.74.42;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;134.91.56.37;none;fail;fail;1;Inconnu;none
14/02/2022;domain.com;Yahoo;135.181.164.26;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;145.239.189.79;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;162.241.212.33;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;fail;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;28;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;none;fail;fail;4;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;fail;3;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;17;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;none;fail;fail;1;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;fail;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;65;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;80;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;fail;1;MyCompany;none
14/02/2022;domain.com;Yahoo;178.33.43.192;none;fail;fail;2;Inconnu;none
14/02/2022;domain.com;Yahoo;190.240.113.12;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;192.185.143.40;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;192.185.144.91;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;192.185.148.104;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;192.185.149.4;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;192.206.54.111;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;194.225.62.85;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;195.254.160.121;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;198.38.91.74;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;209.85.214.178;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;40.107.66.110;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;40.107.66.111;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;77.75.78.90;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;80.191.49.150;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;80.74.64.16;pass;pass;fail;1;test2.com;pass
14/02/2022;domain.com;Yahoo;81.252.158.11;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;esa4.hc530-53.eu.iphmx.com;10.10.10.11;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa4.hc530-53.eu.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa4.hc530-53.eu.iphmx.com;10.10.10.14;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esanldc01.tnb.com.my;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esanldc01.tnb.com.my;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc506-3.eu.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa1.hc4863-18.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;130.79.222.219;pass;fail;pass;3;Inconnu;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;fail;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;none;fail;pass;2;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;111;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;none;fail;fail;6;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;fail;3;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;none;fail;pass;2;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;113;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;none;fail;fail;8;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.13;fail;fail;fail;1;MyCompany;fail
14/02/2022;domain.com;Yahoo;10.10.10.13;none;fail;pass;2;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;124;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;none;fail;fail;9;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;fail;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;pass;3;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;128;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;fail;9;MyCompany;none
14/02/2022;domain.com;Yahoo;178.32.108.164;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;178.33.43.192;none;fail;fail;6;Inconnu;none
14/02/2022;domain.com;Yahoo;18.185.115.27;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;185.49.21.247;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;193.49.48.246;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;193.51.152.36;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;194.254.240.22;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;194.254.241.20;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;195.110.123.11;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;Yahoo;195.83.17.77;softfail;fail;fail;6;Inconnu;softfail
14/02/2022;domain.com;Yahoo;195.83.17.95;softfail;fail;fail;4;Inconnu;softfail
14/02/2022;domain.com;Yahoo;209.85.167.44;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;209.85.218.53;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;209.85.219.44;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;209.85.221.62;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;212.227.126.133;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;Yahoo;23.90.117.174;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;23.90.117.174;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;40.107.7.102;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;46.105.53.236;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;46.105.59.215;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;62.210.185.24;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;80.12.242.123;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;Yahoo;80.74.64.16;pass;pass;fail;11;test2.com;pass
14/02/2022;domain.com;Yahoo;81.88.63.140;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;Yahoo;87.98.170.235;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;87.98.183.143;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;87.98.187.244;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa1.hc399-83.ca.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc3338-23.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;upv.es;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;upv.es;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;mmc.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.11;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.12;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.14;none;fail;pass;1;MyCompany;none
14/02/2022;domain.com;chu-limoges.fr;10.10.10.14;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;esa3.hc4432-19.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa3.hc4432-19.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;8;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;9;MyCompany;pass
14/02/2022;domain.com;esa3.hc2739-31.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa1.hc898-42.eu.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;chu-dijon.fr;10.10.10.14;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;mmc.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;mmc.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa3.hc3107-41.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;none;fail;pass;1;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.13;none;fail;pass;1;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;pass;1;MyCompany;none
14/02/2022;domain.com;grdf.fr;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.11;pass;pass;pass;12;MyCompany;pass
14/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.12;pass;pass;pass;9;MyCompany;pass
14/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.13;pass;pass;pass;5;MyCompany;pass
14/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.14;pass;pass;pass;7;MyCompany;pass
14/02/2022;domain.com;esa7.hc898-42.eu.iphmx.com;10.10.10.11;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa.mesquite.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc5285-49.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;104.47.55.176;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;caspamr1.probtp;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;104.47.66.41;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc1359-70.c3s2.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;uwaterloo.ca;10.10.10.13;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;uwaterloo.ca;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc3480-24.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;104.47.55.170;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;104.47.58.171;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain.com;Yahoo;10.10.10.19;pass;pass;pass;1;MyMassMail Solution;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;none;fail;fail;1;MyCompany;none
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;27;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;33;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;fail;2;MyCompany;none
14/02/2022;domain.com;Yahoo;40.92.46.49;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;Yahoo;74.208.4.194;none;fail;pass;1;Inconnu;none
14/02/2022;domain.com;Yahoo;80.74.64.16;pass;pass;fail;3;test2.com;pass
14/02/2022;domain.com;Yahoo;91.134.148.19;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;esa1.hc255-81.eu.iphmx.com;10.10.10.11;pass;pass;pass;9;MyCompany;pass
14/02/2022;domain.com;esa1.hc255-81.eu.iphmx.com;10.10.10.12;pass;pass;pass;8;MyCompany;pass
14/02/2022;domain.com;esa1.hc255-81.eu.iphmx.com;10.10.10.13;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa1.hc255-81.eu.iphmx.com;10.10.10.14;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain3.com;Outlook.com;205.198.135.136;softfail;fail;fail;1;Inconnu;softfail
14/02/2022;domain.com;esa4.hc396-69.ca.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;sm2-ir.icm.unicancer.fr;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;sm2-ir.icm.unicancer.fr;10.10.10.12;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;infor.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;flyjazz.ca;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;cnp.fr;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;correo.gob.es;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;sitnet.dk;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc320-71.ca.iphmx.com;10.10.10.11;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa2.hc320-71.ca.iphmx.com;10.10.10.14;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;mmc.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;uwaterloo.ca;10.10.10.12;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;uwaterloo.ca;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;sm1-ir.icm.unicancer.fr;10.10.10.14;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;sm1-ir.icm.unicancer.fr;10.10.10.13;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;sm1-ir.icm.unicancer.fr;10.10.10.11;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;sm1-ir.icm.unicancer.fr;10.10.10.12;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;egov.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;iledefrance.fr;10.10.10.12;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;iledefrance.fr;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa2.hc1193-99.c3s2.iphmx.com;10.10.10.14;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa2.hc1193-99.c3s2.iphmx.com;10.10.10.12;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa2.hc1193-99.c3s2.iphmx.com;10.10.10.13;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa2.hc396-69.ca.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;uwaterloo.ca;10.10.10.11;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.12;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.13;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;chu-limoges.fr;10.10.10.14;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;esa1.hc989-17.eu.iphmx.com;10.10.10.11;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;esa1.hc989-17.eu.iphmx.com;10.10.10.12;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa1.hc989-17.eu.iphmx.com;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;esa1.hc989-17.eu.iphmx.com;10.10.10.14;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa1.hc4432-19.iphmx.com;10.10.10.12;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;esa1.hc4432-19.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;mmc.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain2.com;google.com;209.85.220.41;pass;fail;pass;5;Inconnu;pass
14/02/2022;domain2.com;google.com;80.12.242.123;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;16;Inconnu;pass
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;4;Inconnu;pass
14/02/2022;domain2.com;google.com;209.85.220.41;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;3;Inconnu;pass
14/02/2022;domain2.com;google.com;178.32.106.88;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain2.com;google.com;91.232.43.131;none;fail;fail;1;Inconnu;none
14/02/2022;domain2.com;google.com;81.88.63.130;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain2.com;google.com;209.85.220.41;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain2.com;google.com;10.10.10.19;none;fail;pass;348;MyMassMail Solution;none
14/02/2022;domain2.com;google.com;209.85.220.41;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain2.com;google.com;209.85.220.69;neutral;fail;fail;9;Inconnu;neutral
14/02/2022;domain2.com;google.com;91.207.212.23;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;9;Inconnu;pass
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;10;Inconnu;pass
